
* Date: Tue Aug  8 01:18:32 2006  Remote_host:   Remote_address: 165.21.154.76  status: student  visit: forcourse  where: 

* Date: Tue Aug  8 02:33:28 2006  Remote_host:   Remote_address: 202.140.37.2  status: student  visit: justtrying  where: 

* Date: Tue Aug  8 16:01:32 2006  Remote_host:   Remote_address: 67.72.98.102  status: instructor  visit: justtrying  where: 

* Date: Tue Aug  8 16:10:33 2006  Remote_host:   Remote_address: 198.45.19.38  status: instructor  visit: justtrying  where: Chapman University

* Date: Wed Aug  9 00:01:11 2006  Remote_host:   Remote_address: 71.227.143.219  status: student  visit: joker  where: CTU

* Date: Wed Aug  9 01:22:40 2006  Remote_host:   Remote_address: 203.2.32.27  status: joker  visit: forcourse  where: Southern Cross University Lismore

* Date: Wed Aug  9 10:52:36 2006  Remote_host:   Remote_address: 208.10.131.8  status: joker  visit: justtrying  where: Cooper Standard Automotive Surgionsville, TN

* Date: Fri Aug 11 05:58:58 2006  Remote_host:   Remote_address: 138.217.94.234  status: instructor  visit: justtrying  where: Monash university, australia

* Date: Sat Aug 12 04:12:20 2006  Remote_host:   Remote_address: 210.210.47.194  status: student  visit:   where: 

* Date: Sat Aug 12 22:13:23 2006  Remote_host:   Remote_address: 72.192.30.84  status: student  visit: justtrying  where: 

* Date: Sat Aug 12 22:14:36 2006  Remote_host:   Remote_address: 72.192.30.84  status:   visit:   where: 

* Date: Sun Aug 13 13:08:29 2006  Remote_host:   Remote_address: 81.215.109.60  status: instructor  visit: joker  where: dept biochemistry/ondokuz mayýs university/turkey

* Date: Tue Aug 15 17:48:16 2006  Remote_host:   Remote_address: 207.45.240.31  status: student  visit: justtrying  where: 

* Date: Tue Aug 15 23:04:43 2006  Remote_host:   Remote_address: 192.43.227.18  status:   visit:   where: 

* Date: Thu Aug 17 00:39:41 2006  Remote_host:   Remote_address: 131.172.4.44  status: instructor  visit: justtrying  where: Mathematics La Trobe University

* Date: Thu Aug 17 11:58:45 2006  Remote_host:   Remote_address: 129.115.30.174  status: joker  visit: joker  where: CS Dept, U of Texas at San Antonio

* Date: Thu Aug 17 13:11:41 2006  Remote_host:   Remote_address: 143.238.225.188  status: instructor  visit: justtrying  where: La Trobe University

* Date: Thu Aug 17 15:18:40 2006  Remote_host:   Remote_address: 129.115.30.174  status:   visit:   where: 

* Date: Fri Aug 18 09:12:19 2006  Remote_host:   Remote_address: 203.124.2.18  status: student  visit: justtrying  where: Singapore

* Date: Fri Aug 18 09:53:03 2006  Remote_host:   Remote_address: 81.242.202.213  status: student  visit: justtrying  where: Universite catholique de Louvain

* Date: Sun Aug 20 17:53:44 2006  Remote_host:   Remote_address: 68.188.14.170  status: joker  visit: justtrying  where: 

* Date: Mon Aug 21 03:50:44 2006  Remote_host:   Remote_address: 24.201.205.158  status: student  visit: justtrying  where: 

* Date: Mon Aug 21 12:15:09 2006  Remote_host:   Remote_address: 155.198.71.80  status: student  visit: forcourse  where: Imperial College, London, UK

* Date: Mon Aug 21 13:54:52 2006  Remote_host:   Remote_address: 18.213.1.93  status: student  visit: justtrying  where: MIT

* Date: Mon Aug 21 16:15:11 2006  Remote_host:   Remote_address: 74.129.226.57  status: student  visit: justtrying  where: psychology

* Date: Tue Aug 22 07:39:28 2006  Remote_host:   Remote_address: 210.10.212.20  status: instructor  visit: justtrying  where: Toowoomba, Australia

* Date: Tue Aug 22 08:59:47 2006  Remote_host:   Remote_address: 66.97.4.62  status: instructor  visit: justtrying  where: University of Medicine and Dentistry of New Jersey

* Date: Wed Aug 23 14:54:05 2006  Remote_host:   Remote_address: 71.32.38.57  status:   visit:   where: 

* Date: Sat Aug 26 08:26:44 2006  Remote_host:   Remote_address: 70.241.71.37  status: joker  visit: justtrying  where: An old working guy who still does not get it

* Date: Sat Aug 26 13:50:14 2006  Remote_host:   Remote_address: 68.40.204.222  status:   visit:   where: 

* Date: Sun Aug 27 08:47:34 2006  Remote_host:   Remote_address: 62.94.177.70  status: instructor  visit: forcourse  where: local health unit 6, "Vicenza" (Italy)

* Date: Mon Aug 28 06:57:00 2006  Remote_host:   Remote_address: 62.253.128.13  status: joker  visit: joker  where: research analyst

* Date: Mon Aug 28 10:14:58 2006  Remote_host:   Remote_address: 81.79.27.98  status: student  visit: justtrying  where: None

* Date: Mon Aug 28 10:49:47 2006  Remote_host:   Remote_address: 136.1.1.101  status:   visit:   where: 

* Date: Mon Aug 28 10:52:19 2006  Remote_host:   Remote_address: 74.134.230.118  status: instructor  visit: joker  where:  

* Date: Mon Aug 28 18:46:36 2006  Remote_host:   Remote_address: 66.152.1.210  status: joker  visit: joker  where: Carolopolis

* Date: Tue Aug 29 16:11:55 2006  Remote_host:   Remote_address: 38.118.77.7  status:   visit:   where: 

* Date: Tue Aug 29 16:58:42 2006  Remote_host:   Remote_address: 129.79.194.228  status: joker  visit: justtrying  where: 

* Date: Wed Aug 30 02:09:20 2006  Remote_host:   Remote_address: 69.201.144.53  status: student  visit: joker  where: New York University, Comp Science

* Date: Wed Aug 30 04:39:48 2006  Remote_host:   Remote_address: 164.164.81.4  status: student  visit: forcourse  where: IIM Bangalore

* Date: Wed Aug 30 12:58:14 2006  Remote_host:   Remote_address: 136.1.1.154  status:   visit:   where: 

* Date: Wed Aug 30 13:18:33 2006  Remote_host:   Remote_address: 202.123.17.197  status: student  visit: forcourse  where: University of Mauritius

* Date: Thu Aug 31 09:46:28 2006  Remote_host:   Remote_address: 194.223.20.21  status: student  visit: justtrying  where: 

* Date: Sun Sep  3 14:32:19 2006  Remote_host:   Remote_address: 70.153.240.245  status: instructor  visit: justtrying  where: 

* Date: Sun Sep  3 18:11:15 2006  Remote_host:   Remote_address: 156.56.138.139  status: student  visit: forcourse  where: East Asian Languages and Civilization

* Date: Sun Sep  3 18:11:31 2006  Remote_host:   Remote_address: 156.56.138.139  status: student  visit: justtrying  where: East Asian Languages and Civilization

* Date: Mon Sep  4 09:15:03 2006  Remote_host:   Remote_address: 62.254.241.21  status:   visit:   where: 

* Date: Tue Sep  5 15:33:11 2006  Remote_host:   Remote_address: 195.227.50.6  status: student  visit: justtrying  where: University of Applied Science, Rheinbach, Germany

* Date: Tue Sep  5 19:30:16 2006  Remote_host:   Remote_address: 66.72.38.226  status: joker  visit: joker  where: 

* Date: Wed Sep  6 23:35:05 2006  Remote_host:   Remote_address: 218.111.255.181  status: instructor  visit: joker  where: I'm trying to introduce statics into our daily operations in a gloves making plant

* Date: Wed Sep  6 23:39:58 2006  Remote_host:   Remote_address: 70.119.226.147  status: student  visit: justtrying  where: 

* Date: Thu Sep  7 00:41:45 2006  Remote_host:   Remote_address: 68.251.252.202  status: student  visit: forcourse  where: Indiana Bloomington

* Date: Thu Sep  7 05:01:32 2006  Remote_host:   Remote_address: 203.208.228.7  status: joker  visit: joker  where: 

* Date: Thu Sep  7 15:40:48 2006  Remote_host:   Remote_address: 192.91.75.29  status: student  visit: joker  where: I am an engineer with Texas Instruments, close to retirement but still a student.

* Date: Thu Sep  7 19:49:21 2006  Remote_host:   Remote_address: 69.142.106.8  status: joker  visit: forcourse  where: 

* Date: Sat Sep  9 08:22:50 2006  Remote_host:   Remote_address: 129.79.158.43  status: student  visit: justtrying  where: 

* Date: Sun Sep 10 20:33:12 2006  Remote_host:   Remote_address: 71.244.44.38  status: student  visit: justtrying  where: 

* Date: Mon Sep 11 15:49:41 2006  Remote_host:   Remote_address: 12.10.117.115  status: student  visit: forcourse  where: Webster University

* Date: Mon Sep 11 19:48:57 2006  Remote_host:   Remote_address: 134.139.55.57  status: instructor  visit: forcourse  where: 

* Date: Tue Sep 12 03:24:58 2006  Remote_host:   Remote_address: 67.165.222.184  status: student  visit: justtrying  where: 

* Date: Tue Sep 12 08:05:35 2006  Remote_host:   Remote_address: 129.79.158.43  status:   visit:   where: 

* Date: Tue Sep 12 18:28:38 2006  Remote_host:   Remote_address: 149.199.62.254  status: joker  visit: justtrying  where: Xilinx Inc., San Jose, CA

* Date: Wed Sep 13 11:37:10 2006  Remote_host:   Remote_address: 195.33.113.40  status:   visit: justtrying  where: 

* Date: Thu Sep 14 08:04:20 2006  Remote_host:   Remote_address: 212.122.182.121  status: joker  visit: justtrying  where: 

* Date: Thu Sep 14 14:14:12 2006  Remote_host:   Remote_address: 129.79.237.205  status:   visit:   where: 

* Date: Thu Sep 14 16:59:26 2006  Remote_host:   Remote_address: 216.56.88.42  status: student  visit: joker  where: 

* Date: Thu Sep 14 17:51:57 2006  Remote_host:   Remote_address: 69.214.163.19  status: joker  visit: justtrying  where: 

* Date: Fri Sep 15 10:07:57 2006  Remote_host:   Remote_address: 151.166.15.124  status: student  visit: forcourse  where: Student @ ERAU

* Date: Fri Sep 15 11:20:49 2006  Remote_host:   Remote_address: 193.146.78.70  status: instructor  visit:   where: Fabrikazioa, Mondragon Unibertsitatea, Mondragon, Basque Country

* Date: Sat Sep 16 03:03:48 2006  Remote_host:   Remote_address: 82.76.22.102  status: student  visit: forcourse  where: 

* Date: Sat Sep 16 09:41:32 2006  Remote_host:   Remote_address: 67.163.237.146  status: joker  visit: joker  where: Psychology/Carnegie Mellon/Pittsburgh - Go Steelers!

* Date: Mon Sep 18 01:18:50 2006  Remote_host:   Remote_address: 66.98.40.146  status:   visit: forcourse  where: 

* Date: Mon Sep 18 02:57:17 2006  Remote_host:   Remote_address: 70.144.110.240  status: student  visit: joker  where: Western Carolina University  in North Carolina 

* Date: Mon Sep 18 17:03:15 2006  Remote_host:   Remote_address: 24.117.130.58  status: student  visit: justtrying  where: 

* Date: Tue Sep 19 00:52:22 2006  Remote_host:   Remote_address: 210.193.53.1  status: student  visit: forcourse  where: NTU, S'pore

* Date: Tue Sep 19 02:28:00 2006  Remote_host:   Remote_address: 203.197.196.1  status: student  visit: justtrying  where: Madan, Mech, I I T Kanpur

* Date: Tue Sep 19 14:02:24 2006  Remote_host:   Remote_address: 137.52.150.233  status: instructor  visit: forcourse  where: Center for Psychological Studies, Nova Southeastern University, Fort Lauderdale, FL

* Date: Tue Sep 19 22:18:25 2006  Remote_host:   Remote_address: 24.10.169.187  status: joker  visit: joker  where: 

* Date: Wed Sep 20 13:56:18 2006  Remote_host:   Remote_address: 204.15.2.3  status: student  visit:   where: thks

* Date: Wed Sep 20 19:13:24 2006  Remote_host:   Remote_address: 89.168.73.241  status: student  visit: justtrying  where: Cass Business School

* Date: Thu Sep 21 01:23:16 2006  Remote_host:   Remote_address: 76.17.110.147  status: student  visit: forcourse  where: Ga State Real Estate Masters

* Date: Thu Sep 21 12:37:25 2006  Remote_host:   Remote_address: 70.228.206.9  status: student  visit: joker  where: 

* Date: Fri Sep 22 03:01:47 2006  Remote_host:   Remote_address: 202.161.46.2  status: student  visit: forcourse  where: smu

* Date: Fri Sep 22 12:01:35 2006  Remote_host:   Remote_address: 4.245.242.140  status: student  visit:   where: 

* Date: Sat Sep 23 11:01:59 2006  Remote_host:   Remote_address: 12.6.100.226  status: joker  visit: forcourse  where: clemson university

* Date: Sun Sep 24 08:25:22 2006  Remote_host:   Remote_address: 218.186.9.4  status: student  visit: forcourse  where: Tsinghua University

* Date: Sun Sep 24 18:59:36 2006  Remote_host:   Remote_address: 24.30.122.249  status: instructor  visit: forcourse  where: 

* Date: Mon Sep 25 14:16:19 2006  Remote_host:   Remote_address: 199.173.226.236  status: joker  visit: justtrying  where: 

* Date: Mon Sep 25 17:45:19 2006  Remote_host:   Remote_address: 130.76.96.17  status:   visit:   where: 

* Date: Tue Sep 26 05:25:57 2006  Remote_host:   Remote_address: 220.227.139.106  status: student  visit: forcourse  where: m tech (comm engg), vit,  deemed university , india

* Date: Tue Sep 26 15:41:42 2006  Remote_host:   Remote_address: 149.169.6.119  status: instructor  visit: justtrying  where: Arizona State University

* Date: Tue Sep 26 17:12:46 2006  Remote_host:   Remote_address: 164.67.54.80  status: instructor  visit: justtrying  where: Public Policy, UCLA, LA (and thanks for making these!)

* Date: Wed Sep 27 12:41:56 2006  Remote_host:   Remote_address: 129.188.33.223  status: joker  visit: justtrying  where: 

* Date: Wed Sep 27 16:04:46 2006  Remote_host:   Remote_address: 81.178.126.3  status:   visit:   where: 

* Date: Sat Sep 30 11:56:13 2006  Remote_host:   Remote_address: 82.50.108.9  status: student  visit: forcourse  where: Dept.Internal Medicine, University of Parma

* Date: Mon Oct  2 15:44:13 2006  Remote_host:   Remote_address: 131.130.133.159  status:   visit:   where: 

* Date: Mon Oct  2 22:11:59 2006  Remote_host:   Remote_address: 24.195.246.222  status: instructor  visit: justtrying  where: University at Albany, SUNY Department of Psychology

* Date: Tue Oct  3 04:03:16 2006  Remote_host:   Remote_address: 128.223.208.186  status: instructor  visit: justtrying  where: UOregon

* Date: Tue Oct  3 12:55:16 2006  Remote_host:   Remote_address: 202.125.143.70  status: student  visit: forcourse  where: 

* Date: Tue Oct  3 14:23:09 2006  Remote_host:   Remote_address: 192.31.19.50  status: student  visit: justtrying  where: 

* Date: Tue Oct  3 18:05:55 2006  Remote_host:   Remote_address: 208.1.233.3  status: joker  visit: joker  where: Quality

* Date: Wed Oct  4 12:29:28 2006  Remote_host:   Remote_address: 202.156.13.4  status: student  visit: justtrying  where: 

* Date: Wed Oct  4 20:45:43 2006  Remote_host:   Remote_address: 68.117.209.124  status: student  visit: forcourse  where: 

* Date: Wed Oct  4 21:18:31 2006  Remote_host:   Remote_address: 148.228.127.180  status: instructor  visit: forcourse  where: Facultad de matematicas  de la BUAP

* Date: Thu Oct  5 10:39:46 2006  Remote_host:   Remote_address: 147.62.42.119  status: joker  visit: joker  where: ln

* Date: Thu Oct  5 11:52:43 2006  Remote_host:   Remote_address: 128.223.99.117  status: joker  visit: justtrying  where: 

* Date: Thu Oct  5 13:03:47 2006  Remote_host:   Remote_address: 65.247.33.242  status: instructor  visit: forcourse  where: Pioneer Engineering

* Date: Thu Oct  5 13:06:35 2006  Remote_host:   Remote_address: 65.247.33.242  status:   visit:   where: 

* Date: Thu Oct  5 20:05:40 2006  Remote_host:   Remote_address: 66.68.43.127  status: student  visit: justtrying  where: 

* Date: Fri Oct  6 02:18:27 2006  Remote_host:   Remote_address: 190.10.0.22  status: instructor  visit: forcourse  where: 

* Date: Fri Oct  6 14:19:34 2006  Remote_host:   Remote_address: 65.111.78.2  status: student  visit: justtrying  where: 

* Date: Fri Oct  6 17:53:30 2006  Remote_host:   Remote_address: 67.100.63.75  status: student  visit: justtrying  where: Walden University but I am in San Jose (Online program)

* Date: Sun Oct  8 20:29:22 2006  Remote_host:   Remote_address: 71.232.14.194  status: student  visit: justtrying  where: harvard university

* Date: Mon Oct  9 02:39:36 2006  Remote_host:   Remote_address: 137.132.3.12  status: student  visit: joker  where: 

* Date: Mon Oct  9 06:46:39 2006  Remote_host:   Remote_address: 124.189.108.90  status: student  visit:   where: 

* Date: Tue Oct 10 06:50:58 2006  Remote_host:   Remote_address: 66.174.93.104  status: joker  visit: forcourse  where: none

* Date: Tue Oct 10 11:06:54 2006  Remote_host:   Remote_address: 192.91.173.42  status:   visit:   where: 

* Date: Wed Oct 11 14:17:38 2006  Remote_host:   Remote_address: 155.13.48.17  status:   visit:   where: 

* Date: Wed Oct 11 17:05:01 2006  Remote_host:   Remote_address: 58.104.188.218  status: student  visit: forcourse  where: Townsville, North Queensland, Australia.

* Date: Wed Oct 11 17:17:03 2006  Remote_host:   Remote_address: 58.104.188.218  status: student  visit: forcourse  where: Townsville, North Queensland, Australia.

* Date: Wed Oct 11 17:24:09 2006  Remote_host:   Remote_address: 58.104.188.218  status: student  visit: forcourse  where: Townsville, NQ,Aus

* Date: Thu Oct 12 06:02:29 2006  Remote_host:   Remote_address: 213.42.21.79  status: student  visit: justtrying  where: University of Wollongong in Dubai

* Date: Thu Oct 12 10:25:22 2006  Remote_host:   Remote_address: 141.6.8.72  status: student  visit: justtrying  where: 

* Date: Sat Oct 14 10:54:45 2006  Remote_host:   Remote_address: 71.90.80.189  status: instructor  visit: justtrying  where: Psych Dept. University of Wisconsin Stevens Point

* Date: Sun Oct 15 07:32:55 2006  Remote_host:   Remote_address: 203.185.215.144  status: student  visit: justtrying  where: 

* Date: Sun Oct 15 16:49:11 2006  Remote_host:   Remote_address: 24.11.192.253  status:   visit:   where: 

* Date: Wed Oct 18 01:09:50 2006  Remote_host:   Remote_address: 203.129.48.246  status: student  visit: forcourse  where: ANU

* Date: Wed Oct 18 16:40:25 2006  Remote_host:   Remote_address: 148.168.40.4  status:   visit:   where: 

* Date: Thu Oct 19 00:08:51 2006  Remote_host:   Remote_address: 211.26.179.180  status: student  visit: justtrying  where: UTS ,Sydney

* Date: Thu Oct 19 02:32:31 2006  Remote_host:   Remote_address: 219.95.131.54  status: student  visit: justtrying  where: 

* Date: Thu Oct 19 10:19:05 2006  Remote_host:   Remote_address: 146.186.154.90  status: instructor  visit: joker  where: Penn State University 

* Date: Thu Oct 19 12:52:09 2006  Remote_host:   Remote_address: 192.75.88.231  status: joker  visit: justtrying  where: Ericsson

* Date: Thu Oct 19 13:46:19 2006  Remote_host:   Remote_address: 81.193.3.25  status: instructor  visit: justtrying  where: Universidade Lisboa

* Date: Thu Oct 19 16:14:05 2006  Remote_host:   Remote_address: 134.161.192.131  status: student  visit: justtrying  where: 

* Date: Fri Oct 20 00:41:36 2006  Remote_host:   Remote_address: 69.250.229.64  status: student  visit: forcourse  where: Towson University

* Date: Sat Oct 21 12:43:24 2006  Remote_host:   Remote_address: 80.116.244.84  status: student  visit:   where: Bocconi University Milan

* Date: Sat Oct 21 12:48:00 2006  Remote_host:   Remote_address: 24.66.94.141  status: student  visit: forcourse  where: University of Winnipeg (Canada_

* Date: Sat Oct 21 19:18:30 2006  Remote_host:   Remote_address: 149.68.16.90  status: student  visit: forcourse  where: St. Johns University

* Date: Mon Oct 23 02:56:37 2006  Remote_host:   Remote_address: 203.200.35.31  status: student  visit: forcourse  where: civil engineering department, indian instiute of science, bangalore

* Date: Mon Oct 23 11:28:35 2006  Remote_host:   Remote_address: 74.130.23.16  status: student  visit: forcourse  where: Indiana University Kelly School of Business

* Date: Mon Oct 23 17:23:26 2006  Remote_host:   Remote_address: 206.192.34.254  status:   visit:   where: 

* Date: Mon Oct 23 21:03:54 2006  Remote_host:   Remote_address: 204.75.249.60  status: instructor  visit: justtrying  where: Mathematics, Santiago Canyon College, Orange, CA

* Date: Tue Oct 24 11:34:03 2006  Remote_host:   Remote_address: 128.119.119.96  status: student  visit: justtrying  where: Math, Umass, amherst

* Date: Tue Oct 24 18:05:51 2006  Remote_host:   Remote_address: 69.139.155.144  status: student  visit: justtrying  where: 

* Date: Tue Oct 24 18:59:53 2006  Remote_host:   Remote_address: 170.140.134.253  status: student  visit: justtrying  where: Business

* Date: Tue Oct 24 23:15:49 2006  Remote_host:   Remote_address: 150.135.152.20  status: instructor  visit: justtrying  where: SIE @ U of AZ

* Date: Wed Oct 25 14:42:12 2006  Remote_host:   Remote_address: 134.67.6.12  status: instructor  visit: justtrying  where: U. of San Francisco

* Date: Wed Oct 25 16:39:53 2006  Remote_host:   Remote_address: 130.212.236.55  status: student  visit: forcourse  where: 

* Date: Thu Oct 26 23:15:52 2006  Remote_host:   Remote_address: 152.163.101.13  status: instructor  visit: forcourse  where: Frederick Community College in Frederick, MD

* Date: Fri Oct 27 06:22:25 2006  Remote_host:   Remote_address: 193.144.96.41  status: student  visit: justtrying  where: Chemistry dept Complutense university madrid spain

* Date: Fri Oct 27 20:34:08 2006  Remote_host:   Remote_address: 144.91.251.211  status: student  visit: justtrying  where: mills college

* Date: Sat Oct 28 18:15:43 2006  Remote_host:   Remote_address: 128.220.29.14  status: student  visit: forcourse  where: Cognitive Science Department, Johns Hopkins University, Baltimore

* Date: Sun Oct 29 23:52:12 2006  Remote_host:   Remote_address: 165.228.109.98  status: joker  visit: justtrying  where: 

* Date: Mon Oct 30 12:23:52 2006  Remote_host:   Remote_address: 155.52.120.160  status: student  visit: justtrying  where: 

* Date: Mon Oct 30 15:05:42 2006  Remote_host:   Remote_address: 138.64.8.54  status: joker  visit: justtrying  where: ATK/ Plymouth, MN

* Date: Mon Oct 30 16:32:36 2006  Remote_host:   Remote_address: 68.158.99.80  status: joker  visit: justtrying  where: n/a dept, no univ

* Date: Mon Oct 30 22:57:08 2006  Remote_host:   Remote_address: 74.129.235.35  status:   visit:   where: 

* Date: Tue Oct 31 23:26:18 2006  Remote_host:   Remote_address: 210.177.59.225  status: student  visit: justtrying  where: 

* Date: Thu Nov  2 14:10:31 2006  Remote_host:   Remote_address: 68.186.34.245  status: student  visit: joker  where: Redding Shasta college

* Date: Thu Nov  2 16:03:46 2006  Remote_host:   Remote_address: 204.112.168.198  status:   visit:   where: 

* Date: Sat Nov  4 10:30:12 2006  Remote_host:   Remote_address: 85.164.87.61  status:   visit:   where: 

* Date: Sun Nov  5 04:11:33 2006  Remote_host:   Remote_address: 193.77.9.133  status: student  visit: justtrying  where: statistics

* Date: Mon Nov  6 02:41:59 2006  Remote_host:   Remote_address: 213.250.59.196  status: instructor  visit:   where: ghghg

* Date: Mon Nov  6 21:17:12 2006  Remote_host:   Remote_address: 138.78.130.51  status: student  visit: forcourse  where: smcm

* Date: Tue Nov  7 09:31:27 2006  Remote_host:   Remote_address: 193.191.3.245  status: student  visit: justtrying  where: 

* Date: Tue Nov  7 09:47:27 2006  Remote_host:   Remote_address: 193.130.130.100  status: student  visit: justtrying  where: none

* Date: Wed Nov  8 02:07:22 2006  Remote_host:   Remote_address: 165.21.154.71  status: joker  visit: justtrying  where: 

* Date: Wed Nov  8 10:27:02 2006  Remote_host:   Remote_address: 165.194.223.127  status:   visit:   where: 

* Date: Wed Nov  8 14:24:47 2006  Remote_host:   Remote_address: 192.75.118.46  status:   visit:   where: 

* Date: Thu Nov  9 00:17:13 2006  Remote_host:   Remote_address: 66.108.221.252  status: student  visit: justtrying  where: 

* Date: Thu Nov  9 06:14:20 2006  Remote_host:   Remote_address: 198.152.13.67  status: joker  visit: forcourse  where: confidential

* Date: Fri Nov 10 13:36:53 2006  Remote_host:   Remote_address: 128.30.44.216  status:   visit: joker  where: 

* Date: Fri Nov 10 22:26:30 2006  Remote_host:   Remote_address: 68.118.69.116  status: student  visit: justtrying  where: oit

* Date: Sat Nov 11 14:37:22 2006  Remote_host:   Remote_address: 210.6.2.106  status:   visit:   where: 

* Date: Sun Nov 12 11:21:46 2006  Remote_host:   Remote_address: 148.244.177.83  status: student  visit: forcourse  where: Universidad de Guadalajara

* Date: Mon Nov 13 00:24:52 2006  Remote_host:   Remote_address: 24.117.211.124  status: joker  visit: forcourse  where: CIty of Sherman, Texas

* Date: Mon Nov 13 21:58:10 2006  Remote_host:   Remote_address: 128.235.249.80  status: student  visit: justtrying  where: NJIT Newark NJ

* Date: Tue Nov 14 10:36:49 2006  Remote_host:   Remote_address: 86.217.57.13  status: joker  visit: justtrying  where: MC2

* Date: Tue Nov 14 16:18:57 2006  Remote_host:   Remote_address: 134.226.1.194  status: instructor  visit:   where: 

* Date: Tue Nov 14 17:42:03 2006  Remote_host:   Remote_address: 210.214.40.8  status: student  visit: justtrying  where: Operations, Infosys BPO, Bangalore

* Date: Wed Nov 15 06:26:51 2006  Remote_host:   Remote_address: 213.84.242.129  status: joker  visit: joker  where: 

* Date: Wed Nov 15 16:50:02 2006  Remote_host:   Remote_address: 129.79.194.142  status: student  visit: justtrying  where: 

* Date: Thu Nov 16 16:12:17 2006  Remote_host:   Remote_address: 24.8.183.80  status: instructor  visit: forcourse  where: DeVry

* Date: Thu Nov 16 16:12:58 2006  Remote_host:   Remote_address: 63.116.153.5  status: student  visit: justtrying  where: 

* Date: Thu Nov 16 16:27:07 2006  Remote_host:   Remote_address: 193.170.53.9  status: student  visit: joker  where: 

* Date: Fri Nov 17 08:59:16 2006  Remote_host:   Remote_address: 70.50.54.74  status: student  visit: forcourse  where: 

* Date: Sun Nov 19 07:51:56 2006  Remote_host:   Remote_address: 192.55.40.97  status: student  visit: forcourse  where: 

* Date: Sun Nov 19 16:30:00 2006  Remote_host:   Remote_address: 67.39.185.109  status:   visit:   where: 

* Date: Sun Nov 19 17:19:36 2006  Remote_host:   Remote_address: 85.102.42.135  status: student  visit: justtrying  where: student at the istanbul university bussines administration dept.

* Date: Mon Nov 20 01:15:29 2006  Remote_host:   Remote_address: 132.208.27.103  status: student  visit: forcourse  where: Uqam, Montreal

* Date: Mon Nov 20 11:21:42 2006  Remote_host:   Remote_address: 145.64.134.233  status: student  visit: justtrying  where: 

* Date: Tue Nov 21 08:45:05 2006  Remote_host:   Remote_address: 196.218.21.5  status: student  visit: forcourse  where: helwan uni/cairo/egypt

* Date: Tue Nov 21 09:03:17 2006  Remote_host:   Remote_address: 67.40.78.95  status: student  visit:   where: 

* Date: Tue Nov 21 14:31:10 2006  Remote_host:   Remote_address: 200.23.91.209  status: student  visit:   where: 

* Date: Tue Nov 21 14:31:45 2006  Remote_host:   Remote_address: 200.23.91.209  status: instructor  visit:   where: 

* Date: Tue Nov 21 15:17:45 2006  Remote_host:   Remote_address: 83.228.193.98  status: student  visit: justtrying  where: Switzerland

* Date: Tue Nov 21 15:41:18 2006  Remote_host:   Remote_address: 199.233.16.1  status: student  visit: justtrying  where: 

* Date: Wed Nov 22 17:20:06 2006  Remote_host:   Remote_address: 84.197.208.175  status: student  visit: joker  where: i'm a professional, needing more understanding of it

* Date: Thu Nov 23 10:12:15 2006  Remote_host:   Remote_address: 129.31.253.32  status: student  visit: justtrying  where: Imperial College London, medicine

* Date: Thu Nov 23 20:38:23 2006  Remote_host:   Remote_address: 167.127.24.25  status: student  visit:   where: 

* Date: Thu Nov 23 21:42:49 2006  Remote_host:   Remote_address: 69.20.225.181  status: student  visit: justtrying  where: 

* Date: Fri Nov 24 07:19:36 2006  Remote_host:   Remote_address: 220.225.146.34  status: student  visit: justtrying  where: Masters in Communication Mgmt, MICA, India

* Date: Fri Nov 24 08:32:16 2006  Remote_host:   Remote_address: 84.217.122.40  status: student  visit: justtrying  where: private

* Date: Fri Nov 24 09:00:35 2006  Remote_host:   Remote_address: 70.23.15.2  status: student  visit: forcourse  where: I AM TRYING TO DETERMINE THE MINIMUM # OF ADS ON GOOGLE ADWORDS THAT ARE STATISTICALLY SIGNIFICANT PLEASE EMAIL ME AT ktaishoff@verizon.net

* Date: Fri Nov 24 09:13:56 2006  Remote_host:   Remote_address: 70.23.15.2  status:   visit:   where: 

* Date: Fri Nov 24 09:14:15 2006  Remote_host:   Remote_address: 70.23.15.2  status:   visit:   where: 

* Date: Sun Nov 26 20:49:30 2006  Remote_host:   Remote_address: 71.231.144.92  status: student  visit: justtrying  where: 

* Date: Mon Nov 27 03:41:05 2006  Remote_host:   Remote_address: 202.54.71.156  status:   visit:   where: 

* Date: Mon Nov 27 13:35:34 2006  Remote_host:   Remote_address: 141.213.66.90  status: student  visit: forcourse  where: Chemical Engineering Dept. University of Michigan

* Date: Tue Nov 28 10:27:00 2006  Remote_host:   Remote_address: 222.120.93.203  status:   visit:   where: 

* Date: Wed Nov 29 04:19:53 2006  Remote_host:   Remote_address: 193.82.249.137  status: student  visit: justtrying  where: MIT

* Date: Wed Nov 29 18:51:55 2006  Remote_host:   Remote_address: 65.86.21.98  status: student  visit: justtrying  where: 

* Date: Thu Nov 30 06:56:45 2006  Remote_host:   Remote_address: 70.36.147.111  status: student  visit: forcourse  where: Glen A Wilson High School, Hacienda Heights

